number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
125,0 days 00:00:06.637867,0.1293020166209694,0.010207180701056784,64,5,0.3523736950612513
126,0 days 00:00:22.625741,0.016334148089583393,215.95753659102945,196,10,20.812562561697156
127,0 days 00:00:10.138130,0.2924095512611121,40.568162787034524,37,54,0.07543139118454337
128,0 days 00:00:22.797162,0.036629952173271495,0.006525185743700246,125,29,123.75643008922255
129,0 days 00:00:08.355831,0.025568417601108052,98.57947031131366,60,8,0.00523177175088431
130,0 days 00:00:45.092726,0.020306102235681887,0.13127721846802132,217,24,0.0017853973449501659
131,0 days 00:01:07.580338,0.22990911487993432,35.061994215181834,481,50,194.92980541321822
132,0 days 00:00:31.174913,0.16047622743727136,2.3100214116691618,412,9,0.006846931790321841
133,0 days 00:00:17.491447,0.040770725028096214,87.92606942659378,77,45,135.050425143859
134,0 days 00:00:34.918413,0.018871272934413895,0.001315648065947439,157,47,11.647337143215097
135,0 days 00:00:25.210096,0.4303617879167317,9.371505998044219,245,26,11.323733298375984
136,0 days 00:00:13.268306,0.010562303686965556,1.862681189656096,122,4,0.0021077943437798835
137,0 days 00:00:09.405523,0.4601240397818371,2.103858246988696,116,3,56.883387877069936
138,0 days 00:00:14.095668,0.4277629087712376,0.09448611074809724,63,51,762.0139461704745
139,0 days 00:00:42.217132,0.1346741767991034,23.026291834346956,239,54,2.1583340307081813
140,0 days 00:00:14.494990,0.06072624464672596,0.002738394566333416,67,39,68.09550673194754
141,0 days 00:00:07.337498,0.0914255626323954,18.14994531052902,32,28,0.2888658347852477
142,0 days 00:00:15.450564,0.28069818040448097,0.0011230367645114966,91,50,7.737184537400323
143,0 days 00:00:08.217445,0.011410084089915087,0.002667626386159977,34,38,54.39370951935872
144,0 days 00:00:12.945318,0.04433490312783259,0.0039000402687532744,83,20,143.86235153341676
145,0 days 00:00:06.680877,0.26988417214050353,430.34583013099603,47,10,0.33672212093276027
146,0 days 00:00:24.038721,0.39549204779966124,141.28519624598889,127,57,185.10159020629283
147,0 days 00:00:41.739299,0.46749815446970605,0.0037288763461084027,406,42,3.579408962996333
148,0 days 00:00:21.422485,0.017617199835348728,4.574194526786493,104,21,14.260333171165925
149,0 days 00:00:23.313835,0.09215494892330235,0.7407839299922911,218,16,0.002421136708156829
150,0 days 00:01:16.223299,0.0179094327437734,1.084879969636578,403,38,40.757400084648026
151,0 days 00:00:38.349823,0.13088115766557856,21.43697877009183,219,48,0.48357112626268567
152,0 days 00:00:20.388323,0.07134234851337928,0.004348216937734961,170,8,196.6372600726185
153,0 days 00:00:39.230378,0.04347436716018735,3.3551324279088575,220,36,0.07068467108073423
154,0 days 00:00:18.393075,0.11745476140718022,0.011582886953651604,94,40,81.54228509073641
155,0 days 00:00:28.482056,0.28058129415047767,112.73711963603094,275,19,0.3562577029968263
156,0 days 00:00:07.558324,0.05578713096872781,16.92797480987583,33,28,181.67525278009046
157,0 days 00:00:17.503244,0.018035779092262238,0.2589443795269905,64,60,19.512591763006586
158,0 days 00:01:16.861428,0.026183655253663056,26.948531294895215,455,29,648.347272580799
159,0 days 00:00:12.030544,0.18744882393070167,0.0021246646293289857,193,2,402.5456427962307
160,0 days 00:00:24.565711,0.027976664951328098,0.6679748873225132,104,59,4.427733467149644
161,0 days 00:00:09.940131,0.028586626889641528,0.0014859898303472873,37,57,0.9988976356564314
162,0 days 00:00:18.350297,0.02189922342470712,305.85222568757604,75,36,993.8994275868243
163,0 days 00:00:06.195056,0.01442866344072374,0.0012133097201627186,29,18,511.25793854343544
164,0 days 00:00:27.160916,0.0171915654101897,2.0831598833479736,366,4,0.0674913774439332
165,0 days 00:00:18.450768,0.04680462225598415,0.9532719048847702,116,19,525.361855117644
166,0 days 00:00:13.362459,0.2539346590963085,4.568109966097628,50,63,0.009839166721159852
167,0 days 00:00:23.341374,0.3047548934925074,0.16586676436567577,164,43,0.4610220796539224
168,0 days 00:00:42.611367,0.013756415848926697,353.6747587276261,173,59,0.07598161252078398
169,0 days 00:00:07.111652,0.01868420642123002,0.001697396768721469,26,43,0.17509714488760766
170,0 days 00:01:19.082641,0.026062005222011166,0.2564866314387445,392,60,0.0899270249556422
171,0 days 00:00:07.206184,0.4055416417271506,178.54001610326614,26,48,225.2199346407694
172,0 days 00:00:04.770369,0.03213704935814802,309.7176296640774,53,2,12.860903025006147
173,0 days 00:00:07.871210,0.1178069808747212,713.1682020238673,45,15,97.4578421860709
174,0 days 00:00:05.066351,0.3223505497094342,78.37587908289652,26,14,152.60918773761486
175,0 days 00:00:57.449540,0.1285894871527141,246.9585933794853,308,57,1.1548357385042713
176,0 days 00:00:24.927324,0.01446865274378052,0.41507350963007467,178,15,0.16742303211116166
177,0 days 00:00:12.523819,0.1113786918261664,36.09999757027687,53,46,0.044847315045890304
178,0 days 00:00:10.049762,0.09762274669876701,0.004985146828441685,33,38,0.06832466409170916
179,0 days 00:00:05.570357,0.03288797657565127,0.031197189151636946,61,3,5.899364709212262
180,0 days 00:00:07.446048,0.22863232288312818,786.8759100244617,35,23,0.023540507251862162
181,0 days 00:00:06.798946,0.05043898172957571,0.5703342939952107,21,62,71.56607651724299
182,0 days 00:00:07.398333,0.09799870457642723,622.2176697371157,26,43,17.482651721601354
183,0 days 00:00:21.782635,0.07195112441085127,0.023518996789132555,81,42,0.06422031460586582
184,0 days 00:00:05.018150,0.016468634197617762,0.013838949541090842,20,8,64.93345799483254
185,0 days 00:00:06.917767,0.029712536483780156,0.011153227853481983,23,19,175.4916012758516
186,0 days 00:00:11.539055,0.08343252584547198,0.026252888250618056,67,22,0.3181270068393289
187,0 days 00:00:14.631442,0.017990616620861367,0.007273214664856092,49,42,0.5529162836317695
188,0 days 00:00:19.993743,0.3141640621513653,0.19858495655005595,166,45,0.008722382327326986
189,0 days 00:00:06.912228,0.05340779876663289,6.502594691645627,33,24,3.017984110733264
190,0 days 00:00:51.531509,0.04857096961010131,23.13475956206013,209,50,38.15643449226191
191,0 days 00:00:37.144411,0.10359991779897551,1.5920861099419044,204,60,27.656543052527056
192,0 days 00:00:15.935608,0.029090230668263755,67.9395480405522,67,55,0.0014719928835781253
193,0 days 00:01:26.127940,0.035701924973211674,151.8964625392998,497,48,0.2875762407296007
194,0 days 00:00:13.601597,0.320340120438364,548.1832105021073,62,47,0.03221819164155467
195,0 days 00:00:36.139684,0.14188671993605878,0.5988994676360474,305,43,0.02839302639836929
196,0 days 00:00:22.609212,0.25701417108315916,0.001227967605232195,333,6,0.32762640185905517
197,0 days 00:00:05.609228,0.4915328162745316,2.582258242628053,22,41,297.3297828027175
198,0 days 00:00:30.469174,0.011158756773399246,0.01310029951789392,154,41,172.28950102872466
199,0 days 00:00:19.869326,0.3294417934620162,9.906707727191986,133,44,76.90620734475654
200,0 days 00:00:12.806131,0.04002375456401503,50.83597024945319,91,8,0.0010821575794338566
201,0 days 00:00:33.200872,0.010259399170507007,529.7685643443161,140,58,0.03365535475166011
202,0 days 00:01:03.946175,0.010930236134534642,0.0018146908559936164,281,59,3.2655387798080167
203,0 days 00:00:52.636170,0.21025932460741273,165.13074138180812,291,50,11.026677523902148
204,0 days 00:00:18.593617,0.13102695117452468,108.71470189870949,104,18,830.3737937747126
205,0 days 00:00:17.185452,0.018574651932875438,54.35432892419561,144,11,29.12007722240812
206,0 days 00:00:23.237248,0.29417817116434036,4.50870852268563,246,11,0.002983561601181105
207,0 days 00:00:22.940808,0.05733659722176803,9.670095789988483,107,48,0.7829867154052322
208,0 days 00:00:46.844838,0.12065160593876498,20.96104589960893,230,58,66.71714716794024
209,0 days 00:00:36.861237,0.23810353142035176,0.10064619106959623,353,34,6.774811407686609
210,0 days 00:00:45.373879,0.22014701342870246,21.37411817996834,416,37,0.0020132733158579157
211,0 days 00:00:04.942481,0.05016606898941498,0.022618098359655718,64,2,0.0058375655646428345
212,0 days 00:00:10.191288,0.09032837497344176,104.1649695254521,34,48,0.006380119926052099
213,0 days 00:00:07.437093,0.2479662003420693,782.8907858646021,32,31,0.046333903781978915
214,0 days 00:00:06.193922,0.09606800981180832,0.11633932195915828,20,61,1.5072931283267812
215,0 days 00:00:05.598347,0.017888265128440276,0.28681265984171206,21,49,36.63001403426692
216,0 days 00:00:23.725161,0.387746041081631,0.0012039073466969911,129,45,970.1593819358552
217,0 days 00:01:05.055700,0.01932958662182142,2.0483947460220593,350,21,0.17006172788994747
218,0 days 00:00:13.235762,0.26409498621898125,0.12061356013780752,100,29,2.4127036464197458
219,0 days 00:00:09.175362,0.04118574976065551,0.0014433162644240693,67,11,4.621413907243467
220,0 days 00:00:07.530875,0.028353365241125042,0.7824518500485875,24,37,462.623224278197
221,0 days 00:00:15.950594,0.0646882760694937,0.006121596091080602,106,17,138.0165505990937
222,0 days 00:00:22.504140,0.019125085500055032,6.507323428204253,262,5,37.67096039871107
223,0 days 00:00:09.003466,0.0630034448487969,0.611679904811978,25,54,0.004886721326732984
224,0 days 00:01:00.070476,0.04732966840807326,207.82628928046702,237,51,0.39914024012308547
225,0 days 00:00:36.609050,0.01218282419750839,0.011742898793479704,225,12,3.045324521656027
226,0 days 00:00:18.371019,0.034382109523309674,149.7781983947328,84,41,1.3007031851045185
227,0 days 00:00:48.756444,0.07924626328729768,18.23558311398865,392,31,0.5646552243781204
228,0 days 00:00:55.492085,0.011638328237057549,0.02248712693169225,307,17,0.008189425727879937
229,0 days 00:00:04.256469,0.05909970511677606,8.421791875864319,30,4,0.0012812049005538947
230,0 days 00:00:24.917801,0.471896009688917,7.427663234356869,314,11,82.42410678584469
231,0 days 00:00:15.198069,0.013522305255349018,5.99292752105437,249,2,221.2311860718433
232,0 days 00:00:12.386875,0.014241481300518445,0.0014497668136209743,44,55,0.8581369053598826
233,0 days 00:00:09.184087,0.14115391373053257,13.026249905168331,49,21,0.01625421319851677
234,0 days 00:00:10.287458,0.2547856212409959,0.06811114279031445,58,39,0.2815619482566865
235,0 days 00:00:07.967169,0.016693059275649336,343.44793968552585,32,33,0.4271605026853264
236,0 days 00:00:06.855387,0.09879341087720514,0.7281960417624317,23,48,483.41882424000113
237,0 days 00:00:05.969237,0.015859804495954633,138.7423127438578,21,37,0.5451873216518478
238,0 days 00:00:06.511814,0.09865650481582802,9.371556703006583,20,53,0.0021859613162189314
239,0 days 00:01:03.153900,0.1686771716092967,417.84119057523895,367,43,0.004825372114536025
240,0 days 00:00:34.285912,0.042884460743458454,3.7641495830527716,234,21,0.09091779758865438
241,0 days 00:01:30.950913,0.029258052102120985,0.004955852292356907,456,61,33.028404064366875
242,0 days 00:00:21.021343,0.022452466861822545,0.4328448284262585,198,8,9.386454493968179
243,0 days 00:00:08.909543,0.1437149426740845,0.12145778217627538,30,39,18.554615542803223
244,0 days 00:01:00.917196,0.14007366988334954,492.0104584196857,340,44,0.0010236184184259345
245,0 days 00:00:12.184614,0.013729306160693552,0.4779482683937018,101,9,301.5357784794858
246,0 days 00:00:53.959610,0.034829963899776946,131.1308072125692,383,23,90.3207621364168
247,0 days 00:00:07.999758,0.012836802964419651,19.43583984153014,43,18,0.9097115669290232
248,0 days 00:00:30.502456,0.4282506739604105,8.007302292200414,168,58,550.0209640226634
249,0 days 00:00:14.483546,0.010943059380979921,1.2455577342280941,79,14,0.1774872681138063
250,0 days 00:00:19.689561,0.253216066939805,0.10628432578288668,206,18,0.38963604611496866
251,0 days 00:00:16.497151,0.014134237544559218,133.55344023766415,77,43,0.004820423972619167
252,0 days 00:00:06.063434,0.21973890031165813,14.772369790835118,47,7,98.46317567159159
253,0 days 00:00:07.262344,0.035300290219898396,45.580720462867816,24,54,0.616205555180532
254,0 days 00:00:31.893987,0.0781404581862542,482.2569788650624,162,41,0.1747852826112561
255,0 days 00:00:11.945693,0.32913591110187895,0.0013509322571234564,84,40,0.002414551330403892
256,0 days 00:00:11.469167,0.011920541249870697,8.869368488714295,44,63,0.002007035717274083
257,0 days 00:00:12.772648,0.0315042408663815,3.1269431288000176,49,53,0.0017261807196438186
258,0 days 00:00:21.357233,0.03465515871860372,43.498089062569974,129,24,0.049862859564611915
259,0 days 00:00:14.099295,0.05203547883274901,0.0436808159305996,69,33,1.006545139840613
260,0 days 00:00:10.729075,0.09137446096815181,388.690508555409,37,62,0.015050636854347163
261,0 days 00:00:31.283093,0.3335048245729977,0.026879306611887803,284,41,6.53390053686219
262,0 days 00:00:44.558332,0.03910477790049899,5.428275899679964,372,17,0.05210213960154656
263,0 days 00:00:06.578520,0.24946182519890958,8.951120336351972,26,42,0.09078042354370378
264,0 days 00:00:07.081229,0.04015532927195298,9.17032189147466,33,26,3.034717014421902
265,0 days 00:00:15.599535,0.3205421734602096,0.0045021159870017825,88,48,4.6698727585478155
266,0 days 00:00:12.277127,0.056318334272835516,0.9573695648253348,54,37,2.442236304592336
267,0 days 00:00:41.239989,0.020498895370327185,0.004460514048499893,217,40,0.03153064511915451
268,0 days 00:00:41.115749,0.06775472048894915,0.17031286467234646,211,38,0.052469428315595756
269,0 days 00:00:40.393381,0.07352304560210718,0.9001424262615972,179,57,541.0886304484249
270,0 days 00:00:05.069652,0.2998579675801459,21.9476959672629,26,17,72.45807253738549
271,0 days 00:00:11.021701,0.22140324368317202,0.004199537605952473,41,39,394.69749447704584
272,0 days 00:00:08.874738,0.011543289037862508,42.56609683203853,34,46,2.0451327266710284
273,0 days 00:00:43.705227,0.09093360992767155,0.0035910112890578418,216,53,25.14244699773832
274,0 days 00:00:09.172590,0.07427642932644131,249.65726515141375,35,45,66.45021570386628
275,0 days 00:00:10.618500,0.0316405745791102,0.2943433757999687,39,56,0.004520459020935105
276,0 days 00:00:06.347694,0.026582371389381198,10.5739818976372,33,9,25.356642369123858
277,0 days 00:00:17.251739,0.15056765166303532,12.63011682265985,77,33,74.03212423863573
278,0 days 00:00:08.696853,0.027351211445661987,2.268658766014313,31,48,0.0015504189293306398
279,0 days 00:00:06.718756,0.09740797483949655,0.02732954725707338,66,4,0.006403552103186372
280,0 days 00:00:07.281394,0.13052781495230695,0.8358488133163688,29,37,0.05843328907515191
281,0 days 00:00:05.252351,0.031077424133145827,48.27407924471643,41,5,2.3819623326077295
282,0 days 00:00:44.278998,0.03336259067892245,0.013132231355248523,167,48,0.0035613351522207014
283,0 days 00:00:32.456406,0.11757115503238882,0.002102874499920452,321,22,0.010715510833719664
284,0 days 00:01:43.584486,0.27698459843669865,868.8393081034337,459,44,0.023131748575838128
285,0 days 00:00:16.902425,0.048396399779508256,32.446855261370885,72,46,0.7183560364103999
286,0 days 00:00:08.010972,0.034099032324187505,0.01250288833687809,29,26,20.846047350566085
287,0 days 00:00:33.615512,0.019455065028763874,0.6999180826969202,389,6,0.061167932052852036
288,0 days 00:00:30.628128,0.3501459442653812,392.1755536027111,151,34,316.27490545021703
289,0 days 00:00:11.188429,0.2500896973574572,0.0016835152194604073,50,55,4.733785941994258
290,0 days 00:00:07.653781,0.10009669150801424,55.03534268996126,26,30,0.1243740123153024
291,0 days 00:00:06.642910,0.013578645066137792,31.482344983712817,23,54,176.61518459198842
292,0 days 00:00:50.390431,0.012532584150751315,76.9487202780391,366,17,0.4146954241188847
293,0 days 00:00:15.235331,0.18234226961916428,0.016400266503781815,83,40,1.6289356299179767
294,0 days 00:00:16.840338,0.1270189313408416,0.2763324217817501,104,25,0.051622612423000445
295,0 days 00:00:05.870329,0.037541900728674034,0.005703356868206692,20,42,0.04143286122665632
296,0 days 00:00:36.631994,0.18177562446588869,0.11476353959663568,371,28,1.107481917819779
297,0 days 00:00:12.076676,0.4509547092052727,0.03976913500712584,83,22,0.17005648662880024
298,0 days 00:00:18.336304,0.07363247673993023,0.021845940797677196,166,10,0.003355195817344637
299,0 days 00:00:09.177530,0.05467624060536611,106.54983470786006,43,32,58.55663382572021
300,0 days 00:00:20.877753,0.23167037618568787,97.93353193290828,127,45,0.0011553710555340267
301,0 days 00:00:42.051498,0.03365993877404885,0.010995280427952774,297,20,0.7505466327318885
302,0 days 00:00:10.645652,0.020072495139680385,0.09873535520489285,48,37,0.03325500969367346
303,0 days 00:00:26.159308,0.46998840165849226,114.30066853742267,146,54,0.1414770110277766
304,0 days 00:00:08.678175,0.14672946221090638,0.001224993660587665,26,55,768.8793995848965
305,0 days 00:00:39.280959,0.07785938028811111,0.0037637416741488653,222,58,10.931927962873964
306,0 days 00:00:15.845727,0.2906137519987322,0.13833543712596824,179,8,867.8960163842843
